Results ranked by LAC
Date: 30 Mar, 2019 10:45:35 PM

1	YOR349W	LAC: 17.135136		Network: 21.71754		
168	YLR089C	LAC: 4.0		Network: 5.0		
169	YGL087C	LAC: 4.0		Network: 5.0		
170	YNL317W	LAC: 4.0		Network: 4.8		
171	YIL095W	LAC: 4.0		Network: 4.6666665		
172	YDR310C	LAC: 4.0		Network: 4.3333335		
173	YDL005C	LAC: 4.0		Network: 4.6666665		
174	YHR012W	LAC: 4.0		Network: 4.3186812		
175	YJL098W	LAC: 4.0		Network: 4.8		
176	YER146W	LAC: 3.878788		Network: 12.897473		
177	YPL024W	LAC: 3.857143		Network: 4.1538463		
178	YJL183W	LAC: 3.8461537		Network: 4.1666665		
179	YMR038C	LAC: 3.8461537		Network: 4.1666665		
180	YJL168C	LAC: 3.8421052		Network: 7.931875		
181	YBR164C	LAC: 3.8297873		Network: 14.610569		
182	YOR174W	LAC: 3.8181818		Network: 6.6940475		
183	YER177W	LAC: 3.8		Network: 4.3333335		
184	YLR277C	LAC: 3.8		Network: 5.615476		
185	YAR002W	LAC: 3.7777777		Network: 4.25		
186	YAL011W	LAC: 3.7777777		Network: 4.117402		
187	YOR266W	LAC: 3.75		Network: 4.285714		
188	YDL006W	LAC: 3.7333333		Network: 5.3428574		
189	YLR330W	LAC: 3.7179487		Network: 11.769546		
190	YKL079W	LAC: 3.6842105		Network: 4.479365		
191	YBR015C	LAC: 3.6		Network: 4.5		
192	YDR289C	LAC: 3.5555556		Network: 4.0		
193	YOR132W	LAC: 3.5555556		Network: 4.0		
194	YKR002W	LAC: 3.5384614		Network: 7.051587		
195	YCR077C	LAC: 3.5263157		Network: 6.403702		
196	YPL051W	LAC: 3.5151515		Network: 9.012225		
197	YGL025C	LAC: 3.5		Network: 4.1190476		
198	YFR040W	LAC: 3.5		Network: 4.285714		
199	YDR052C	LAC: 3.4736843		Network: 6.801303		
200	YKL129C	LAC: 3.4666667		Network: 6.688095		
201	YOR326W	LAC: 3.4333334		Network: 10.863298		
202	YNL051W	LAC: 3.4285715		Network: 4.0		
203	YGR270W	LAC: 3.4285715		Network: 4.0		
204	YBR171W	LAC: 3.4285715		Network: 3.6923077		
205	YER112W	LAC: 3.4054055		Network: 8.066243		
206	YOR070C	LAC: 3.375		Network: 7.785111		
207	YMR307W	LAC: 3.3703704		Network: 10.73655		
208	YIL034C	LAC: 3.3548386		Network: 4.093035		
209	YIL035C	LAC: 3.3333333		Network: 4.2		
210	YBR255W	LAC: 3.3333333		Network: 4.0		
211	YMR268C	LAC: 3.3333333		Network: 4.0		
212	YBL024W	LAC: 3.3333333		Network: 4.0		
213	YAL043C	LAC: 3.3333333		Network: 4.422619		
214	YPR023C	LAC: 3.3333333		Network: 4.0		
215	YJL154C	LAC: 3.2857144		Network: 4.1384616		
216	YBL026W	LAC: 3.2692308		Network: 11.628026		
217	YDR318W	LAC: 3.25		Network: 5.042338		
218	YCR002C	LAC: 3.25		Network: 3.8095238		
219	YML071C	LAC: 3.25		Network: 3.7142856		
220	YKR020W	LAC: 3.2307692		Network: 3.5		
221	YDR334W	LAC: 3.2307692		Network: 3.5		
222	YOR061W	LAC: 3.2		Network: 4.0		
223	YGL244W	LAC: 3.2		Network: 3.4404762		
224	YOL069W	LAC: 3.1851852		Network: 6.509742		
225	YDR507C	LAC: 3.1111112		Network: 3.7380953		
226	YFL008W	LAC: 3.090909		Network: 5.570264		
227	YPL161C	LAC: 3.032258		Network: 5.4102564		
228	YPR070W	LAC: 3.0		Network: 3.4285715		
229	YNL294C	LAC: 3.0		Network: 3.3333333		
230	YMR154C	LAC: 3.0		Network: 3.3246753		
231	YGL005C	LAC: 3.0		Network: 3.4285715		
232	YNR051C	LAC: 3.0		Network: 3.3921568		
233	YKR028W	LAC: 3.0		Network: 3.7142856		
234	YDR162C	LAC: 2.9444444		Network: 4.382764		
235	YMR224C	LAC: 2.9411764		Network: 3.2222223		
236	YLR229C	LAC: 2.9302325		Network: 10.598268		
237	YJL099W	LAC: 2.9285715		Network: 3.9423943		
238	YGR166W	LAC: 2.9268293		Network: 9.842552		
239	YJR032W	LAC: 2.9230769		Network: 3.1666667		
240	YLR079W	LAC: 2.9230769		Network: 3.8174603		
241	YER114C	LAC: 2.8888888		Network: 4.1740823		
242	YPL115C	LAC: 2.8888888		Network: 3.2857144		
243	YLR264W	LAC: 2.857143		Network: 3.3333333		
244	YJL190C	LAC: 2.857143		Network: 3.3333333		
245	YDL117W	LAC: 2.857143		Network: 3.3333333		
246	YLR314C	LAC: 2.857143		Network: 3.3333333		
247	YGL253W	LAC: 2.857143		Network: 3.3333333		
248	YBR108W	LAC: 2.857143		Network: 3.3333333		
249	YHR107C	LAC: 2.857143		Network: 5.1011906		
250	YOR035C	LAC: 2.8333333		Network: 3.090909		
251	YHL031C	LAC: 2.8333333		Network: 3.6676767		
252	YCR088W	LAC: 2.8333333		Network: 3.2467532		
253	YML041C	LAC: 2.8235295		Network: 3.0041666		
254	YDR014W	LAC: 2.8		Network: 3.5		
255	YDR309C	LAC: 2.8		Network: 3.7539682		
256	YOR188W	LAC: 2.8		Network: 3.5		
257	YHL007C	LAC: 2.8		Network: 3.1111112		
258	YPL256C	LAC: 2.8		Network: 3.5694444		
259	YJR112W	LAC: 2.75		Network: 3.4869049		
260	YOR069W	LAC: 2.7272727		Network: 3.15		
261	YDR386W	LAC: 2.7142856		Network: 2.9230769		
262	YNL079C	LAC: 2.7142856		Network: 3.2923076		
263	YHR154W	LAC: 2.7058823		Network: 3.0736263		
264	YJL014W	LAC: 2.6666667		Network: 3.3		
265	YOL051W	LAC: 2.6666667		Network: 3.2		
266	YDL132W	LAC: 2.6666667		Network: 3.9766595		
267	YDR485C	LAC: 2.6666667		Network: 2.909091		
268	YDR126W	LAC: 2.6222222		Network: 7.522146		
269	YLR268W	LAC: 2.6206896		Network: 5.0713067		
270	YHR061C	LAC: 2.6153846		Network: 3.3730159		
271	YDL074C	LAC: 2.6		Network: 3.5023198		
272	YAL002W	LAC: 2.6		Network: 2.8888888		
273	YLR342W	LAC: 2.5897436		Network: 10.27751		
274	YOR089C	LAC: 2.5882354		Network: 3.4902778		
275	YER116C	LAC: 2.5714285		Network: 3.0		
276	YEL053C	LAC: 2.5714285		Network: 3.4		
277	YBR193C	LAC: 2.5714285		Network: 4.2382784		
278	YJR076C	LAC: 2.5454545		Network: 3.9380953		
279	YOR181W	LAC: 2.5454545		Network: 4.289098		
280	YBR103W	LAC: 2.5454545		Network: 3.7166667		
281	YDR363W	LAC: 2.5416667		Network: 9.42474		
282	YDR295C	LAC: 2.5		Network: 2.857143		
283	YNL082W	LAC: 2.5		Network: 4.0		
284	YMR263W	LAC: 2.5		Network: 7.5487676		
285	YIL021W	LAC: 2.5		Network: 2.952381		
286	YLR110C	LAC: 2.5		Network: 2.857143		
287	YGL084C	LAC: 2.5		Network: 2.7428572		
288	YGL217C	LAC: 2.4615386		Network: 2.6666667		
289	YDL155W	LAC: 2.4615386		Network: 2.6944444		
290	YOR290C	LAC: 2.4444444		Network: 2.975		
291	YJL124C	LAC: 2.4347825		Network: 8.129466		
292	YJR022W	LAC: 2.4230769		Network: 7.3118916		
293	YAL013W	LAC: 2.4225352		Network: 10.151853		
294	YMR096W	LAC: 2.4		Network: 3.9166667		
295	YLR292C	LAC: 2.4		Network: 3.0		
296	YOR023C	LAC: 2.4		Network: 2.8444445		
297	YOL021C	LAC: 2.4		Network: 3.0		
298	YHR069C	LAC: 2.4		Network: 3.0		
299	YDL111C	LAC: 2.4		Network: 3.0		
300	YKL007W	LAC: 2.4		Network: 2.6785715		
301	YLR275W	LAC: 2.4		Network: 3.0		
302	YGL168W	LAC: 2.3636363		Network: 2.6		
303	YLR386W	LAC: 2.3636363		Network: 2.4761906		
304	YER018C	LAC: 2.3333333		Network: 2.8		
305	YLL043W	LAC: 2.3333333		Network: 2.8727272		
306	YNL243W	LAC: 2.3076923		Network: 2.5378788		
307	YPL055C	LAC: 2.3076923		Network: 2.5		
308	YEL015W	LAC: 2.2857144		Network: 3.5573926		
309	YDL159W	LAC: 2.2857144		Network: 2.7333333		
310	YHR016C	LAC: 2.2857144		Network: 5.0679445		
311	YGR200C	LAC: 2.2857144		Network: 2.6666667		
312	YLR262C	LAC: 2.2714286		Network: 24.917336		
313	YPL181W	LAC: 2.25		Network: 2.6356642		
314	YFL009W	LAC: 2.25		Network: 2.7428572		
315	YGL233W	LAC: 2.25		Network: 2.7619047		
316	YLR039C	LAC: 2.2463768		Network: 24.70865		
317	YPL031C	LAC: 2.2432432		Network: 8.39062		
318	YMR199W	LAC: 2.2222223		Network: 2.5		
319	YGR152C	LAC: 2.2222223		Network: 3.4107144		
320	YJL115W	LAC: 2.2222223		Network: 2.5		
321	YLR418C	LAC: 2.2162163		Network: 17.596397		
322	YGL019W	LAC: 2.2		Network: 3.4861112		
323	YCR086W	LAC: 2.2		Network: 2.6334677		
324	YJR073C	LAC: 2.1818182		Network: 2.4		
325	YGR140W	LAC: 2.1666667		Network: 3.1181817		
326	YDL047W	LAC: 2.1666667		Network: 3.6935065		
327	YDL020C	LAC: 2.142857		Network: 3.041958		
328	YDR054C	LAC: 2.1176472		Network: 5.750469		
329	YAL040C	LAC: 2.1111112		Network: 4.630976		
330	YPR119W	LAC: 2.090909		Network: 2.4563491		
331	YDL017W	LAC: 2.0666666		Network: 7.1945033		
332	YPL095C	LAC: 2.0		Network: 2.6666667		
333	YPL045W	LAC: 2.0		Network: 3.0		
334	YLR148W	LAC: 2.0		Network: 3.0		
335	YLL016W	LAC: 2.0		Network: 3.0		
336	YIL156W	LAC: 2.0		Network: 2.6666667		
337	YPL165C	LAC: 2.0		Network: 3.0		
338	YIL008W	LAC: 2.0		Network: 2.2222223		
339	YLR371W	LAC: 2.0		Network: 2.3035715		
340	YKL190W	LAC: 2.0		Network: 7.193418		
341	YMR095C	LAC: 2.0		Network: 3.0		
342	YNL102W	LAC: 2.0		Network: 2.75		
343	YJR138W	LAC: 2.0		Network: 3.0		
344	YFL005W	LAC: 2.0		Network: 3.0857143		
345	YOL076W	LAC: 2.0		Network: 2.5		
346	YPR051W	LAC: 2.0		Network: 2.5		
347	YLL007C	LAC: 2.0		Network: 3.0		
348	YLL006W	LAC: 2.0		Network: 2.4		
349	YGL022W	LAC: 2.0		Network: 2.8333333		
350	YDR498C	LAC: 2.0		Network: 3.0		
351	YKL058W	LAC: 2.0		Network: 2.6333334		
352	YOR320C	LAC: 2.0		Network: 3.0		
353	YKL089W	LAC: 2.0		Network: 2.5		
354	YNL214W	LAC: 2.0		Network: 2.6666667		
355	YLL001W	LAC: 2.0		Network: 2.4		
356	YGL124C	LAC: 2.0		Network: 2.25		
357	YDR097C	LAC: 2.0		Network: 3.0		
358	YGL198W	LAC: 2.0		Network: 2.7916667		
359	YIL142W	LAC: 2.0		Network: 2.5		
360	YKL025C	LAC: 2.0		Network: 2.2361112		
361	YDR080W	LAC: 2.0		Network: 2.6666667		
362	YDR183W	LAC: 2.0		Network: 2.4		
363	YMR168C	LAC: 2.0		Network: 2.5333333		
364	YGR162W	LAC: 2.0		Network: 3.0		
365	YER068W	LAC: 2.0		Network: 3.0		
366	YOL090W	LAC: 2.0		Network: 3.75		
367	YCR092C	LAC: 2.0		Network: 3.0		
368	YCR035C	LAC: 2.0		Network: 2.85		
369	YML094C-A	LAC: 2.0		Network: 2.25		
370	YGL066W	LAC: 2.0		Network: 2.5		
371	YEL032W	LAC: 2.0		Network: 3.0		
372	YNL296W	LAC: 2.0		Network: 2.5		
373	YKR001C	LAC: 2.0		Network: 2.4		
374	YER122C	LAC: 2.0		Network: 2.25		
375	YMR273C	LAC: 2.0		Network: 2.642857		
376	YMR261C	LAC: 2.0		Network: 3.0		
377	YML100W	LAC: 2.0		Network: 3.0		
378	YMR061W	LAC: 2.0		Network: 2.525		
379	YLR166C	LAC: 2.0		Network: 4.954762		
380	YER019W	LAC: 2.0		Network: 2.2222223		
381	YGR135W	LAC: 2.0		Network: 3.0833333		
382	YNL030W	LAC: 2.0		Network: 2.8333333		
383	YNL031C	LAC: 2.0		Network: 2.6666667		
384	YOR008C	LAC: 2.0		Network: 2.2857144		
385	YIL048W	LAC: 2.0		Network: 3.0		
386	YKL109W	LAC: 2.0		Network: 3.0		
387	YBL021C	LAC: 2.0		Network: 3.0		
388	YMR059W	LAC: 2.0		Network: 3.0		
389	YNL312W	LAC: 2.0		Network: 3.0		
390	YAR019C	LAC: 2.0		Network: 2.7219696		
391	YDL095W	LAC: 2.0		Network: 2.6666667		
392	YMR197C	LAC: 2.0		Network: 2.6083333		
393	YNL140C	LAC: 2.0		Network: 2.2857144		
394	YLR087C	LAC: 2.0		Network: 2.1538463		
395	YOR127W	LAC: 2.0		Network: 2.1666667		
396	YER148W	LAC: 2.0		Network: 3.6695971		
397	YGR103W	LAC: 1.9166666		Network: 14.677778		
398	YAL041W	LAC: 1.9047619		Network: 3.7642858		
399	YLR362W	LAC: 1.9		Network: 4.5494947		
400	YAL024C	LAC: 1.8947369		Network: 2.6058664		
401	YDL102W	LAC: 1.8888888		Network: 2.7484918		
402	YER149C	LAC: 1.8888888		Network: 2.1408963		
403	YNL041C	LAC: 1.8666667		Network: 2.0		
404	YMR094W	LAC: 1.8571428		Network: 2.567599		
405	YBL085W	LAC: 1.8571428		Network: 2.3910255		
406	YLR319C	LAC: 1.8461539		Network: 2.1444445		
407	YHR200W	LAC: 1.8333334		Network: 2.0757575		
408	YPR181C	LAC: 1.8181819		Network: 3.6714287		
409	YOR039W	LAC: 1.8181819		Network: 3.0805554		
410	YOR025W	LAC: 1.8181819		Network: 2.0		
411	YOR358W	LAC: 1.8181819		Network: 3.3166666		
412	YNL006W	LAC: 1.8		Network: 4.0444446		
413	YML109W	LAC: 1.8		Network: 4.06499		
414	YDR225W	LAC: 1.7777778		Network: 2.0		
415	YFL059W	LAC: 1.7777778		Network: 4.2559524		
416	YDL033C	LAC: 1.7777778		Network: 2.0		
417	YDR468C	LAC: 1.7777778		Network: 2.1166666		
418	YKL118W	LAC: 1.7777778		Network: 2.0		
419	YML115C	LAC: 1.7647059		Network: 2.0		
420	YMR203W	LAC: 1.75		Network: 3.5309525		
421	YFR002W	LAC: 1.75		Network: 2.6285715		
422	YFR031C	LAC: 1.75		Network: 2.057143		
423	YOR194C	LAC: 1.75		Network: 3.4904761		
424	YDR293C	LAC: 1.75		Network: 2.1142857		
425	YKR072C	LAC: 1.75		Network: 2.1714287		
426	YJL074C	LAC: 1.75		Network: 3.6507936		
427	YOL006C	LAC: 1.75		Network: 3.6282246		
428	YMR198W	LAC: 1.75		Network: 1.9		
429	YKL101W	LAC: 1.75		Network: 2.0		
430	YNL138W	LAC: 1.75		Network: 2.107143		
431	YNL333W	LAC: 1.75		Network: 3.5238094		
432	YGR116W	LAC: 1.75		Network: 4.452381		
433	YGR105W	LAC: 1.75		Network: 2.0		
434	YOL139C	LAC: 1.7142857		Network: 2.6666667		
435	YDL207W	LAC: 1.7142857		Network: 2.8333333		
436	YDR244W	LAC: 1.7142857		Network: 2.3333333		
437	YKR059W	LAC: 1.7142857		Network: 2.5833333		
438	YDL077C	LAC: 1.7142857		Network: 2.3333333		
439	YGR195W	LAC: 1.7142857		Network: 2.85		
440	YMR272C	LAC: 1.7142857		Network: 2.0		
441	YOR101W	LAC: 1.7142857		Network: 2.6666667		
442	YOR123C	LAC: 1.7142857		Network: 1.8461539		
443	YCR044C	LAC: 1.6923077		Network: 1.8333334		
444	YOR212W	LAC: 1.6923077		Network: 3.2878067		
445	YNL272C	LAC: 1.6666666		Network: 2.0		
446	YKL196C	LAC: 1.6666666		Network: 2.1		
447	YJR066W	LAC: 1.6666666		Network: 2.2666667		
448	YDL246C	LAC: 1.6666666		Network: 2.3		
449	YBL062W	LAC: 1.6666666		Network: 2.0		
450	YDL143W	LAC: 1.6666666		Network: 2.9		
451	YDR103W	LAC: 1.6666666		Network: 2.2079365		
452	YBL050W	LAC: 1.6666666		Network: 4.128788		
453	YAL023C	LAC: 1.6666666		Network: 2.9333334		
454	YGL161C	LAC: 1.6666666		Network: 3.0502524		
455	YJR104C	LAC: 1.6363636		Network: 1.8		
456	YIL063C	LAC: 1.6		Network: 2.0833333		
457	YIL126W	LAC: 1.6		Network: 2.3333333		
458	YLR217W	LAC: 1.6		Network: 2.0		
459	YPL070W	LAC: 1.6		Network: 5.192323		
460	YGL049C	LAC: 1.6		Network: 2.0		
461	YBR095C	LAC: 1.6		Network: 2.0		
462	YGR184C	LAC: 1.6		Network: 2.0		
463	YGR274C	LAC: 1.6		Network: 2.0		
464	YHR005C-A	LAC: 1.6		Network: 2.75		
465	YOR284W	LAC: 1.5714285		Network: 1.7534965		
466	YNL070W	LAC: 1.5555556		Network: 3.5309525		
467	YPL016W	LAC: 1.5384616		Network: 2.4416666		
468	YGL027C	LAC: 1.5294118		Network: 1.8931319		
469	YOL018C	LAC: 1.5294118		Network: 2.0290403		
470	YFL039C	LAC: 1.5172414		Network: 4.4949136		
471	YBL105C	LAC: 1.5151515		Network: 3.495652		
472	YMR231W	LAC: 1.5		Network: 2.6666667		
473	YLR396C	LAC: 1.5		Network: 2.6666667		
474	YHR186C	LAC: 1.5		Network: 2.0		
475	YNL131W	LAC: 1.5		Network: 2.0		
476	YDR144C	LAC: 1.5		Network: 2.0		
477	YGR054W	LAC: 1.5		Network: 2.0		
478	YMR129W	LAC: 1.5		Network: 2.1666667		
479	YMR322C	LAC: 1.5		Network: 2.0		
480	YHR084W	LAC: 1.5		Network: 2.0		
481	YMR146C	LAC: 1.5		Network: 2.0		
482	YER008C	LAC: 1.5		Network: 2.0		
483	YDR308C	LAC: 1.5		Network: 2.0		
484	YDR200C	LAC: 1.5		Network: 2.1666667		
485	YDL137W	LAC: 1.5		Network: 2.6666667		
486	YLR071C	LAC: 1.5		Network: 2.0		
487	YPR072W	LAC: 1.5		Network: 2.3333333		
488	YIL038C	LAC: 1.5		Network: 2.3333333		
489	YCR093W	LAC: 1.5		Network: 2.3333333		
490	YIR003W	LAC: 1.5		Network: 2.0		
491	YBR228W	LAC: 1.5		Network: 2.0		
492	YLR274W	LAC: 1.5		Network: 2.3333333		
493	YBR202W	LAC: 1.5		Network: 2.3333333		
494	YMR116C	LAC: 1.5		Network: 2.0		
495	YGR238C	LAC: 1.5		Network: 2.0		
496	YEL002C	LAC: 1.5		Network: 2.0		
